,index,project_name,publication_year,publication_doi,site_name,latitude,longitude,geo_loc_name,sample_name,sample_host,sample_age,sample_age_doi,community_type,material,collection_date,archive,archive_project,archive_accession,SRR_accession
397,327,Bieker2020,2020,10.1111/1755-0998.13174,"Easton, Philadelphia",40.0,-75.1,USA,PH-6,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631714,SRR4047196
398,327,Bieker2020,2020,10.1111/1755-0998.13174,"Easton, Philadelphia",40.0,-75.1,USA,PH-6,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631714,SRR4047197
399,328,Bieker2020,2020,10.1111/1755-0998.13174,"Iowa City, Iowa",41.6,-91.5,USA,USNH-12,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631724,SRR4047212
400,328,Bieker2020,2020,10.1111/1755-0998.13174,"Iowa City, Iowa",41.6,-91.5,USA,USNH-12,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631724,SRR4047213
401,328,Bieker2020,2020,10.1111/1755-0998.13174,"Iowa City, Iowa",41.6,-91.5,USA,USNH-12,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631724,SRR4047214
402,329,Bieker2020,2020,10.1111/1755-0998.13174,"Ames, Iowa",42.0,-93.6,USA,USNH-23,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631727,SRR4047217
403,329,Bieker2020,2020,10.1111/1755-0998.13174,"Ames, Iowa",42.0,-93.6,USA,USNH-23,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631727,SRR4047218
404,329,Bieker2020,2020,10.1111/1755-0998.13174,"Ames, Iowa",42.0,-93.6,USA,USNH-23,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631727,SRR4047219
405,330,Bieker2020,2020,10.1111/1755-0998.13174,"Des Moines, Iowa",41.5,-93.6,USA,USNH-34,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631728,SRR4047220
406,330,Bieker2020,2020,10.1111/1755-0998.13174,"Des Moines, Iowa",41.5,-93.6,USA,USNH-34,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631728,SRR4047221
407,331,Bieker2020,2020,10.1111/1755-0998.13174,"Ames, Iowa",42.0,-93.6,USA,USNH-37,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631729,SRR4047222
408,331,Bieker2020,2020,10.1111/1755-0998.13174,"Ames, Iowa",42.0,-93.6,USA,USNH-37,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631729,SRR4047223
409,332,Bieker2020,2020,10.1111/1755-0998.13174,"Ames, Iowa",42.0,-93.6,USA,USNH-38,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631730,SRR4047224
410,332,Bieker2020,2020,10.1111/1755-0998.13174,"Ames, Iowa",42.0,-93.6,USA,USNH-38,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631730,SRR4047225
411,333,Bieker2020,2020,10.1111/1755-0998.13174,"Ames, Iowa",42.0,-93.6,USA,USNH-39,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJEB34825,ERS3882395,
412,334,Bieker2020,2018,10.1371/journal.pgen.1007155,Connecticut (in Ohio State University),41.0,-72.0,USA,JK2509,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159299,
413,335,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),39.688,-82.993,USA,JK2510,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159300,
414,336,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),41.721,-81.243,USA,JK2511,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159301,
415,337,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),39.956,-81.953,USA,JK2512,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159302,
416,338,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),41.102,-81.56,USA,JK2513,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159303,
417,339,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),39.956,-81.953,USA,JK2514,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159304,
418,340,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),41.137,-81.863,USA,JK2515,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159305,
419,341,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),39.5,-82.472,USA,JK2516,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159306,
420,342,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),40.0,-82.0,USA,JK2517,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159307,
421,343,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Ohio State University),41.867,-80.789,USA,JK2518,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159308,
422,344,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in University of Connecticut Herbarium),40.0,-82.0,USA,JK2520,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159309,
423,345,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in University of Connecticut Herbarium),40.0,-82.0,USA,JK2521,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159310,
424,346,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in University of Connecticut Herbarium),40.0,-82.0,USA,JK2523,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159311,
425,347,Bieker2020,2018,10.1371/journal.pgen.1007155,New Jersey (in University of Connecticut Herbarium),39.856,-74.686,USA,JK2524,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159312,
426,348,Bieker2020,2018,10.1371/journal.pgen.1007155,Connecticut (in University of Connecticut Herbarium),41.224,-73.06,USA,JK2525,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159313,
427,349,Bieker2020,2018,10.1371/journal.pgen.1007155,Connecticut (in University of Connecticut Herbarium),41.666,-73.508,USA,JK2526,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159314,
428,350,Bieker2020,2018,10.1371/journal.pgen.1007155,Connecticut (in University of Connecticut Herbarium),41.509,-72.543,USA,JK2527,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159315,
429,351,Bieker2020,2018,10.1371/journal.pgen.1007155,Ohio (in Chicago Field Museum),41.48,-86.82,USA,JK2529,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159316,
430,352,Bieker2020,2018,10.1371/journal.pgen.1007155,Indiana (in Chicago Field Museum),41.482,-86.822,USA,JK2530,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159317,
431,353,Bieker2020,2018,10.1371/journal.pgen.1007155,New Jersey (in Chicago Field Museum),39.856,-74.686,USA,JK2531,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159318,
432,354,Bieker2020,2018,10.1371/journal.pgen.1007155,Utah (In New York Botanical Garden),40.643,-111.951,USA,JK346,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159319,
433,355,Bieker2020,2018,10.1371/journal.pgen.1007155,New York (In New York Botanical Garden),41.15,-73.766,USA,JK351,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159320,
434,356,Bieker2020,2018,10.1371/journal.pgen.1007155,Tennessee (In New York Botanical Garden),35.99,-83.94,USA,JK355,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159321,
435,357,Bieker2020,2018,10.1371/journal.pgen.1007155,Georgia (in New York Botanical Garden),32.0,-83.0,USA,JK356,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159322,
436,358,Bieker2020,2018,10.1371/journal.pgen.1007155,District of Columbia (in New York Botanical Garden),38.906,-77.036,USA,JK362,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159323,
437,359,Bieker2020,2018,10.1371/journal.pgen.1007155,New York (In New York Botanical Garden),43.192,-77.01,USA,JK366,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159324,
438,360,Bieker2020,2018,10.1371/journal.pgen.1007155,New Jersey (in New York Botanical Garden),40.924,-74.075,USA,JK367,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159325,
439,361,Bieker2020,2018,10.1371/journal.pgen.1007155,New Jersey (in New York Botanical Garden),41.122,-74.356,USA,JK372,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159326,
440,362,Bieker2020,2018,10.1371/journal.pgen.1007155,New York (In New York Botanical Garden),39.97,-83.01,USA,JK376,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159327,
441,363,Bieker2020,2018,10.1371/journal.pgen.1007155,District of Columbia (in New York Botanical Garden),38.906,-77.037,USA,JK389,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159328,
442,364,Bieker2020,2018,10.1371/journal.pgen.1007155,North Carolina (in New York Botanical Garden),35.0,-79.0,USA,JK393,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159329,
443,365,Bieker2020,2018,10.1371/journal.pgen.1007155,District of Columbia (in New York Botanical Garden),38.906,-77.037,USA,JK395,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159330,
444,366,Bieker2020,2018,10.1371/journal.pgen.1007155,Delaware (in New York Botanical Garden),38.715,-75.631,USA,JK399,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159331,
445,367,Bieker2020,2018,10.1371/journal.pgen.1007155,Utah (In New York Botanical Garden),40.643,-111.967,USA,JK401,Arabidopsis thaliana,100,10.1371/journal.pgen.1007155,plant tissue,leaf,,SRA,PRJEB24619,ERS2159332,
446,501,Eerkens2018,2018,10.1016/j.ijpp.2018.05.001,"CA-SCL-919, Santa Clara County",37.3,-121.8,USA,16,Homo sapiens,400,10.1016/j.ijpp.2018.05.001,oral,dental calculus,,SRA,PRJNA377320,SRS2006287,SRR5297130
447,502,Eerkens2018,2018,10.1016/j.ijpp.2018.05.001,"CA-SCL-919, Santa Clara County",37.3,-121.8,USA,2,Homo sapiens,500,10.1016/j.ijpp.2018.05.001,oral,dental calculus,,SRA,PRJNA377320,SRS2006289,SRR5297133
448,503,Eerkens2018,2018,10.1016/j.ijpp.2018.05.001,"CA-SCL-919, Santa Clara County",37.3,-121.8,USA,4,Homo sapiens,400,10.1016/j.ijpp.2018.05.001,oral,dental calculus,,SRA,PRJNA377320,SRS2006288,SRR5297132
449,504,Eerkens2018,2018,10.1016/j.ijpp.2018.05.001,"CA-SCL-919, Santa Clara County",37.3,-121.8,USA,15,Homo sapiens,400,10.1016/j.ijpp.2018.05.001,oral,dental calculus,,SRA,PRJNA377320,SRS2006290,SRR5297131
450,505,Modi2020,2020,10.1007/s12520-019-00983-5,Porticus Octaviae (Rome),41.892,12.478,Italy,P.O 108-7,Homo sapiens,900,10.1007/s12520-019-00983-5,oral,dental calculus,2018.0,SRA,PRJNA660212,SRS7296485,SRR12557008
451,506,Modi2020,2020,10.1007/s12520-019-00983-5,Porticus Octaviae (Rome),41.892,12.478,Italy,P.O Z. US44,Homo sapiens,900,10.1007/s12520-019-00983-5,oral,dental calculus,2018.0,SRA,PRJNA660212,SRS7296487,SRR12557006
452,507,Modi2020,2020,10.1007/s12520-019-00983-5,Porticus Octaviae (Rome),41.892,12.478,Italy,P.O 898-11,Homo sapiens,1000,10.1007/s12520-019-00983-5,oral,dental calculus,2018.0,SRA,PRJNA660212,SRS7296488,SRR12557007
453,508,Appelt2014,2014,10.1128/AEM.03242-13,"Place d'Armes, Namur",50.46,4.86,Belgium,4.453,Homo sapiens,600,10.1128/AEM.03242-13,gut,palaeofaeces,,SRA,PRJNA230469,SRS510175,SRR1047998
454,509,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18023_Japan_Edo_4,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212663,SRR11176627
455,510,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18022_Japan_Edo_3,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212662,SRR11176628
456,511,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18021_Japan_Edo_2,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212661,SRR11176629
457,512,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18020_Japan_Edo_1,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212660,SRR11176630
458,513,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Ebishima,38.83,141.18,Japan,A18019_Japan_Jomon_5,Homo sapiens,2700,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212659,SRR11176631
459,514,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Miyano,39.12,141.81,Japan,A18018_Japan_Jomon_4,Homo sapiens,2700,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212658,SRR11176632
460,515,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Miyano,39.12,141.81,Japan,A18017_Japan_Jomon_3,Homo sapiens,2700,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212657,SRR11176633
461,516,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Ikawazu,34.64,137.14,Japan,A18016_Japan_Jomon_2,Homo sapiens,2700,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212656,SRR11176634
462,517,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18033_Japan_Edo_10,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212655,SRR11176635
463,518,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18032_Japan_Edo_9,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212654,SRR11176636
464,519,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18027_Japan_Edo_8,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212652,SRR11176638
465,520,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18026_Japan_Edo_7,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212651,SRR11176639
466,521,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.71,139.78,Japan,A18025_Japan_Edo_6,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212650,SRR11176640
467,522,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Tokyo,35.713,139.767,Japan,A18024_Japan_Edo_5,Homo sapiens,230,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212649,SRR11176641
468,523,Eisenhofer2020,2020,10.1098/rstb.2019.0578,Miyano,39.12,141.81,Japan,A18015_Japan_Jomon_1,Homo sapiens,2700,10.1098/rstb.2019.0578,oral,dental calculus,,SRA,PRJNA608555,SRS6212648,SRR11176642
469,524,Jacobson2020,2020,10.1098/rstb.2019.0586,Chan Chich,17.53,-89.11,Belize,MAWB_15,Homo sapiens,1300,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212796,SRR12462938
470,525,Jacobson2020,2020,10.1098/rstb.2019.0587,Chan Chich,17.53,-89.11,Belize,MAWB_12,Homo sapiens,1300,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212795,SRR12462939
471,526,Jacobson2020,2020,10.1098/rstb.2019.0588,Chan Chich,17.53,-89.11,Belize,MAWB_11,Homo sapiens,1300,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212794,SRR12462940
472,527,Jacobson2020,2020,10.1098/rstb.2019.0589,Chan Chich,17.53,-89.11,Belize,MAWB_10,Homo sapiens,1300,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212793,SRR12462941
473,528,Jacobson2020,2020,10.1098/rstb.2019.0590,Chan Chich,17.53,-89.11,Belize,MAWB_6,Homo sapiens,1300,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212792,SRR12462942
474,529,Jacobson2020,2020,10.1098/rstb.2019.0591,Chan,17.53,-89.11,Belize,MAWB_5,Homo sapiens,2000,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212791,SRR12462943
475,530,Jacobson2020,2020,10.1098/rstb.2019.0592,Chan,17.53,-89.11,Belize,MAWB_3,Homo sapiens,1400,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212790,SRR12462944
476,531,Jacobson2020,2020,10.1098/rstb.2019.0593,Perdalba (Sardara),39.58,8.85,Italy,SA_011,Homo sapiens,3600,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212789,SRR12462945
477,532,Jacobson2020,2020,10.1098/rstb.2019.0594,Perdalba (Sardara),39.58,8.85,Italy,SA_010,Homo sapiens,3600,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212804,SRR12462930
478,533,Jacobson2020,2020,10.1098/rstb.2019.0595,Perdalba (Sardara),39.58,8.85,Italy,SA_009,Homo sapiens,3600,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212803,SRR12462931
479,534,Jacobson2020,2020,10.1098/rstb.2019.0596,Capo Pecora (Arbus),39.448,8.391,Italy,SA_008,Homo sapiens,3400,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212802,SRR12462932
480,535,Jacobson2020,2020,10.1098/rstb.2019.0597,Capo Pecora (Arbus),39.448,8.391,Italy,SA_007,Homo sapiens,3400,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212801,SRR12462933
481,536,Jacobson2020,2020,10.1098/rstb.2019.0598,Capo Pecora (Arbus),39.448,8.391,Italy,SA_006,Homo sapiens,3400,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212800,SRR12462934
482,537,Jacobson2020,2020,10.1098/rstb.2019.0599,Capo Pecora (Arbus),39.448,8.391,Italy,SA_005,Homo sapiens,3400,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212799,SRR12462935
483,538,Jacobson2020,2020,10.1098/rstb.2019.0600,Lu Maccioni (Alghero),40.544,8.321,Italy,SA_004,Homo sapiens,3000,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212798,SRR12462936
484,539,Jacobson2020,2020,10.1098/rstb.2019.0601,Lu Maccioni (Alghero),40.544,8.321,Italy,SA_003,Homo sapiens,3000,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212797,SRR12462937
485,540,Jacobson2020,2020,10.1098/rstb.2019.0601,Lu Maccioni (Alghero),40.544,8.321,Italy,SA_002,Homo sapiens,3000,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212788,SRR12462946
486,541,Jacobson2020,2020,10.1098/rstb.2019.0601,Lu Maccioni (Alghero),40.544,8.321,Italy,SA_001,Homo sapiens,3000,10.1098/rstb.2019.0587,oral,dental calculus,,SRA,PRJNA657275,SRS7212787,SRR12462947
487,542,Sabin2020,2020,10.1098/rstb.2019.0576,Riga,56.94,24.11,Latvia,RGA001,Homo sapiens,600,10.1016/j.jas.2014.05.001,gut,latrine,,SRA,PRJNA640385,SRS7054141,SRR12281656
488,542,Sabin2020,2020,10.1098/rstb.2019.0576,Riga,56.94,24.11,Latvia,RGA001,Homo sapiens,600,10.1016/j.jas.2014.05.001,gut,latrine,,SRA,PRJNA640385,SRS7054141,SRR12281657
489,542,Sabin2020,2020,10.1098/rstb.2019.0576,Riga,56.94,24.11,Latvia,RGA001,Homo sapiens,600,10.1016/j.jas.2014.05.001,gut,latrine,,SRA,PRJNA640385,SRS7054141,SRR12281658
490,542,Sabin2020,2020,10.1098/rstb.2019.0576,Riga,56.94,24.11,Latvia,RGA001,Homo sapiens,600,10.1016/j.jas.2014.05.001,gut,latrine,,SRA,PRJNA640385,SRS7054141,SRR12281659
491,543,Sabin2020,2020,10.1098/rstb.2019.0576,Jerusalem,31.77,35.22,West Bank,MAM001,Homo sapiens,600,10.1016/j.ijpp.2015.02.003,gut,latrine,,SRA,PRJNA640385,SRS7054140,SRR12281660
492,543,Sabin2020,2020,10.1098/rstb.2019.0576,Jerusalem,31.77,35.22,West Bank,MAM001,Homo sapiens,600,10.1016/j.ijpp.2015.02.003,gut,latrine,,SRA,PRJNA640385,SRS7054140,SRR12281661
493,543,Sabin2020,2020,10.1098/rstb.2019.0576,Jerusalem,31.77,35.22,West Bank,MAM001,Homo sapiens,600,10.1016/j.ijpp.2015.02.003,gut,latrine,,SRA,PRJNA640385,SRS7054140,SRR12281662
494,543,Sabin2020,2020,10.1098/rstb.2019.0576,Jerusalem,31.77,35.22,West Bank,MAM001,Homo sapiens,600,10.1016/j.ijpp.2015.02.003,gut,latrine,,SRA,PRJNA640385,SRS7054140,SRR12281663
495,544,Williams2020,2020,10.1128/MRA.00850-20,"Medical Collection, American Museum of Natural History (New York)",40.781,-73.974,USA,AMNH98137_Q01,Homo sapiens,100,10.1128/MRA.00850-20,oral,dental calculus,,SRA,PRJNA643812,SRS6939170,SRR12136713
496,545,Williams2020,2020,10.1128/MRA.00850-20,"Kodiak Island Collection, National Museum of Natural History (Washington D.C.)",38.891,-77.026,USA,364459,Homo sapiens,100,10.1128/MRA.00850-20,oral,dental calculus,,SRA,PRJNA643812,SRS6939171,SRR12136712
497,547,Philips2017,2017,10.1186/s12864-020-06810-9,Gniezno,52.538,17.597,Poland,PCA0161,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815425,SRR5047194
498,548,Philips2017,2017,10.1186/s12864-020-06810-9,Gniezno,52.538,17.597,Poland,PCA0162,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815300,SRR5047069
499,549,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0002,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815290,SRR5047060
500,550,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0001,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815306,SRR5047075
501,551,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0005,Homo sapiens,2000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815342,SRR5047111
502,552,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0007,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815363,SRR5047132
503,553,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0006,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815390,SRR5047159
504,554,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0004,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815395,SRR5047164
505,555,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0003,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815397,SRR5047166
506,556,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0015,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815278,SRR5047048
507,557,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0016,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815388,SRR5047157
508,558,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0017,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815282,SRR5047051
509,559,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0018,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815401,SRR5047170
