Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,Library Name,BioSampleModel,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,lat_lon,geo_loc_name,sex,Host,Isolate,Ethnicity,AGE,Biomaterial_provider,SAMPLE_TYPE,tissue,health_state,cell_line,cell_subtype,cell_type,culture_collection,dev_stage,disease,disease_stage,karyotype,Library,PHENOTYPE,Population,RACE,env_biome,env_feature,samp_size,env_material,Isolation_source,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Name,SRA_accession,title,Depth,geographic_location_(country_and/or_sea),INSDC_center_alias,Investigation_type,project_name,Description,INSTRUMENT_MODEL,library_layout,library_source,misc_param,platform,processing_location (run),Source_material_ID,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),Sequencing_method,host_sex,samp_collect_device,geographic_location_(elevation),soil_environmental_package,BIOME,Ammonium_Nitrogen,Boron_Hot_CaCl2,colour,Conductivity,Crop_rotation_1yr_since_present,Crop_rotation_2yrs_since_present,Crop_rotation_3yrs_since_present,Crop_rotation_4yrs_since_present,Crop_rotation_5yrs_since_present,current_land_use,Date_since_change_in_Land_Use,DTPA_Copper,DTPA_Iron,DTPA_Manganese,DTPA_Zinc,Env_package,Exc_Aluminium,Exc_Calcium,Exc_Magnesium,Exc_Potassium,Exc_Sodium,feature,fire_intensity_if_known,Gravel_(_>2.0_mm),history/agrochemical_additions,history/extreme_events,history/flooding,history/previous_land_use,host_subject_id,links_to_additional_analysis,material,Nitrate_Nitrogen,Other_comments,pH_Level_(CaCl2),pH_Level_(H2O),Phosphorus_Colwell,Potassium_Colwell,profile_position_(BASE),Sample_ID,slope_aspect,slope_gradient,soil_taxonomic/FAO_classification,soil_taxonomic/local_classification,Sulphur,texture,tillage,total_organic_carbon,Vegetation_Dom_Grasses,Vegetation_Dom_Shrubs,Vegetation_Dom_Trees,Vegetation_Total_cover,water_content_of_soil,history/fire,Host_disease,body_site,Clay_(<2_µm),Course_Sand_(200-2000_µm)
SRR12462935,WGS,PRJNA657275,SAMN15824133,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957261,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,SA_005,SRP277819,302,4608232496,1792675188,SA-005,Metagenome or environmental,Italy,Europe,2020,missing,Italy,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,Dental Calculus,,,,,,,,,,,,,,,,,,,,,,,,LMC1: MSAE 6151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12462936,WGS,PRJNA657275,SAMN15824132,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957260,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,SA_004,SRP277819,302,4090656138,1592392922,SA-004,Metagenome or environmental,Italy,Europe,2020,missing,Italy,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,Dental Calculus,,,,,,,,,,,,,,,,,,,,,,,,CPP4: MSAE 6507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12462938,WGS,PRJNA657275,SAMN15824146,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957258,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,MAWB_15,SRP277819,302,10797745750,4585617036,MAWB15,Metagenome or environmental,Belize,North America,2020,missing,Belize,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,Dental Calculus,,,,,,,,,,,,,,,,,,,,,,,,CC-B14_incisor2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12462942,WGS,PRJNA657275,SAMN15824142,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957254,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,MAWB_6,SRP277819,302,9785467420,3907124874,MAWB6,Metagenome or environmental,Belize,North America,2020,missing,Belize,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,Dental Calculus,,,,,,,,,,,,,,,,,,,,,,,,CC-B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12462943,WGS,PRJNA657275,SAMN15824141,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957253,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,MAWB_5,SRP277819,302,2908605488,1163903208,MAWB5,Metagenome or environmental,Belize,North America,2020,missing,Belize,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,Dental Calculus,,,,,,,,,,,,,,,,,,,,,,,,BRV-CH6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12462944,WGS,PRJNA657275,SAMN15824140,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957252,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,MAWB_3,SRP277819,302,824666870,327151407,MAWB3,Metagenome or environmental,Belize,North America,2020,missing,Belize,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,Dental Calculus,,,,,,,,,,,,,,,,,,,,,,,,BRV-CH19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1041150,WGA,PRJNA213303,SAMN02264653,THE OHIO STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX385544,Illumina HiSeq 2000,PAIRED,MDA,GENOMIC,Tannerella sp. oral taxon BU063 isolate Cell 2,ILLUMINA,2014-05-29T00:00:00Z,TannBU063.2,SRP033408,200,3483144600,2431084896,CB5,,USA,North America,,,USA: TN,,,Cell 2,,,,Single cell,,Healthy,,,,,,,,,,,,,,,,,Subgingival plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oral cavity,,
SRR1157607,WGS,PRJNA221719,SAMN02364459,GEORGIA INSTITUTE OF TECHNOLOGY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX461673,Illumina HiSeq 2000,PAIRED,size fractionation,METAGENOMIC,soil metagenome,ILLUMINA,2014-02-10T00:00:00Z,Bog75,SRP030479,200,5525852800,3110487859,SP0212_75cm,"MIMS.me,MIGS/MIMS/MIMARKS.soil",USA,North America,2012-02-10,47.5062 N 93.45426667 W,"USA: MN\, Marcell Experimental Forest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75-100,,,metagenome,SPRUCE carbon cycle,,,,,,,,,,,,,,,,,,,Forest,,,,,,,,,,,,,,,,MIGS/MIMS/MIMARKS.soil,,,,,,bog,,,,,,,,,soil,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR988077,WGS,PRJNA219368,SAMN02354096,GEORGIA INSTITUTE OF TECHNOLOGY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352022,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,C2,SRP029969,202,4761387652,2940486662,,"MIMS.me,MIGS/MIMS/MIMARKS.soil",USA,North America,2010-10,34.975667 N 97.519 W,"USA: Okalahoma\, Kessler Farm Field Laboratory (KFFL)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-15cm,,,metagenome,Oklahoma soil ten years warming,,,,,,,,,,,,,,,,soil corer,,,Grassland,,,,,,,,,,,,,,,,MIGS/MIMS/MIMARKS.soil,,,,,,plot2 control,,,,,,,,,Soil core,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1518393,WGS,PRJNA255439,SAMN02919189,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX655652,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 069,SRP044400,101,9800639333,6663312260,DNA library,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",USA,North America,not collected,not collected,USA: Maryland,,Homo sapiens,,caucasian,,,,,,,,,,,,,,,,,,not applicable,not applicable,,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,
SRR7448291,WGS,PRJNA478018,SAMN09489426,J. CRAIG VENTER INSTITUTE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4318851,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-06-28T00:00:00Z,Metagenome,SRP151559,298,9417746798,4001565776,SC56_Healthy,Metagenome or environmental,USA,North America,2017,34.07 N 118.44 W,USA: UCLA School of Dentistry,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,saliva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7992620,WGS,PRJNA471898,SAMN10173381,NISC,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4823681,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,VRNA_054,SRP157584,252,5394335436,2295436487,ASF0881_1_L14170373,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",USA,North America,2015-03-12,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,human skin,Ac/Pc/Ic,,Ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7992621,WGS,PRJNA471898,SAMN10173381,NISC,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4823681,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,VRNA_054,SRP157584,252,5244717240,2378178039,ASF0881_1_L14170373,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",USA,North America,2015-03-12,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,human skin,Ac/Pc/Ic,,Ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877286,WGS,PRJNA445215,SAMN08771088,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830239,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,C214calc,SRP136221,202,1672799572,601675165,C214_calc,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Spain,Europe,missing,not collected,Spain,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,burial,missing,soil,,,,,,,,,,,,,,,,,,,HiSeq 2500,paired end,metagenomic,C214calc,Illumina,University of Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877288,WGS,PRJNA445215,SAMN08771094,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830237,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,F349Acalc,SRP136221,202,2297397712,831938652,F349A_calc,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Guadeloupe,North America,missing,not collected,Guadeloupe,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,burial,missing,soil,,,,,,,,,,,,,,,,,,,HiSeq 2500,paired end,metagenomic,F349Acalc,Illumina,University of Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877290,WGS,PRJNA445215,SAMN08771092,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830235,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,F1948calc,SRP136221,202,1878174184,667656333,F1948_calc,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Guadeloupe,North America,missing,not collected,Guadeloupe,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,burial,"19\,4mg",soil,,,,,,,,,,,,,,,,,,,HiSeq 2500,paired end,metagenomic,F1948calc,Illumina,University of Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877292,WGS,PRJNA445215,SAMN08771096,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830233,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,H10calc,SRP136221,202,2816745166,1009808895,H10_calc,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Mongolia,Asia,missing,not collected,Mongolia,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,burial,"37\,2mg",soil,,,,,,,,,,,,,,,,,,,HiSeq 2500,paired end,metagenomic,H10calc,Illumina,University of Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877303,WGS,PRJNA445215,SAMN08771107,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830222,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT04calc,SRP136221,76,346086368,127940576,AO54,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"1\,8mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT04calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877305,WGS,PRJNA445215,SAMN08771101,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830220,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT01calc-rep,SRP136221,76,433396080,160994040,AO51,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"22\,3mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT01calc-rep,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877308,WGS,PRJNA445215,SAMN08771105,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830216,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT03calc,SRP136221,76,302562308,116912079,AO53,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"0\,8mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT03calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877310,WGS,PRJNA445215,SAMN08771200,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830213,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,NF47calc,SRP136221,202,1206446818,433695393,NF47_calc,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",USA,North America,missing,not collected,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,burial,missing,soil,,,,,,,,,,,,,,,,,,,HiSeq 2500,paired end,metagenomic,NF47calc,Illumina,University of Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877316,WGS,PRJNA445215,SAMN08771188,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830207,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT33calc,SRP136221,76,505648976,190068514,AO83,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"14\,1mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT33calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877318,WGS,PRJNA445215,SAMN08771190,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830205,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT34calc,SRP136221,76,450219744,168444348,AO84,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"12\,1mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT34calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877328,WGS,PRJNA445215,SAMN08771180,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830196,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT31calc,SRP136221,76,711053188,262471806,AO81,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"16\,8mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT31calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877334,WGS,PRJNA445215,SAMN08771152,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830190,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT22calc,SRP136221,76,350032516,130437543,AO72,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"55\,28mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT22calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877344,WGS,PRJNA445215,SAMN08771160,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830180,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT25calc,SRP136221,76,412602176,153403194,AO75,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"43\,4mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT25calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877348,WGS,PRJNA445215,SAMN08771164,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830176,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT26calc,SRP136221,76,438928196,162811294,AO76,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"25\,4mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT26calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877352,WGS,PRJNA445215,SAMN08771135,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830172,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT14calc,SRP136221,76,366750768,135271260,AO64,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"9\,2mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT14calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877354,WGS,PRJNA445215,SAMN08771129,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830170,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT12calc,SRP136221,76,289372812,107417482,AO62,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"3\,9mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT12calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877356,WGS,PRJNA445215,SAMN08771131,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830168,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT13calc,SRP136221,76,317576412,119328344,AO63,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"9\,39mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT13calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877361,WGS,PRJNA445215,SAMN08771145,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830163,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT18calc,SRP136221,76,436035484,161662787,AO68,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"4\,8mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT18calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
